userId,accountType,accountNumber
6366e094fc13ae5ab500028d,Ahorros,953305321
6366e094fc13ae5ab500028e,Corriente,850051513
6366e094fc13ae5ab500028f,Ahorros,459617679
6366e094fc13ae5ab5000290,Ahorros,372659064
6366e094fc13ae5ab5000291,Ahorros,118518321
6366e094fc13ae5ab5000292,Ahorros,797209203
6366e094fc13ae5ab5000293,Ahorros,446761576
6366e094fc13ae5ab5000294,Corriente,922899551
6366e094fc13ae5ab5000295,Ahorros,202362047
6366e094fc13ae5ab5000296,Corriente,686410376
6366e094fc13ae5ab5000297,Corriente,52931634
6366e094fc13ae5ab5000298,Corriente,292385528
6366e094fc13ae5ab5000299,Corriente,811589621
6366e094fc13ae5ab500029a,Corriente,495501906
6366e094fc13ae5ab500029b,Ahorros,264341441
6366e094fc13ae5ab500029c,Ahorros,949088861
6366e094fc13ae5ab500029d,Corriente,411384220
6366e094fc13ae5ab500029e,Corriente,719616233
6366e094fc13ae5ab500029f,Corriente,990026112
6366e094fc13ae5ab50002a0,Ahorros,867103023
6366e094fc13ae5ab50002a1,Corriente,750430170
6366e094fc13ae5ab50002a2,Ahorros,897032343
6366e094fc13ae5ab50002a3,Corriente,852040173
6366e094fc13ae5ab50002a4,Ahorros,250289441
6366e094fc13ae5ab50002a5,Corriente,442776348
6366e094fc13ae5ab50002a6,Ahorros,632683487
6366e094fc13ae5ab50002a7,Ahorros,807291474
6366e094fc13ae5ab50002a8,Corriente,211948384
6366e094fc13ae5ab50002a9,Ahorros,948480890
6366e094fc13ae5ab50002aa,Corriente,136397023
6366e094fc13ae5ab50002ab,Corriente,930554332
6366e094fc13ae5ab50002ac,Corriente,104723991
6366e094fc13ae5ab50002ad,Corriente,634510380
6366e094fc13ae5ab50002ae,Corriente,682510495
6366e094fc13ae5ab50002af,Ahorros,105645762
6366e094fc13ae5ab50002b0,Corriente,937960179
6366e094fc13ae5ab50002b1,Corriente,93116359
6366e094fc13ae5ab50002b2,Ahorros,237883935
6366e094fc13ae5ab50002b3,Corriente,169290497
6366e094fc13ae5ab50002b4,Ahorros,80957333
6366e094fc13ae5ab50002b5,Corriente,374870073
6366e094fc13ae5ab50002b6,Corriente,535261797
6366e094fc13ae5ab50002b7,Corriente,736206767
6366e094fc13ae5ab50002b8,Corriente,966741662
6366e094fc13ae5ab50002b9,Ahorros,355507700
6366e094fc13ae5ab50002ba,Ahorros,832605687
6366e094fc13ae5ab50002bb,Corriente,563497388
6366e094fc13ae5ab50002bc,Ahorros,588658308
6366e094fc13ae5ab50002bd,Corriente,138470495
6366e094fc13ae5ab50002be,Ahorros,356364233
6366e094fc13ae5ab50002bf,Corriente,925256921
6366e094fc13ae5ab50002c0,Corriente,436321415
6366e094fc13ae5ab50002c1,Corriente,133353837
6366e094fc13ae5ab50002c2,Corriente,410187370
6366e094fc13ae5ab50002c3,Ahorros,940156922
6366e094fc13ae5ab50002c4,Corriente,380597871
6366e094fc13ae5ab50002c5,Corriente,636816433
6366e094fc13ae5ab50002c6,Corriente,418741376
6366e094fc13ae5ab50002c7,Corriente,238266515
6366e094fc13ae5ab50002c8,Corriente,351466161
6366e094fc13ae5ab50002c9,Corriente,435833293
6366e094fc13ae5ab50002ca,Ahorros,383113544
6366e094fc13ae5ab50002cb,Ahorros,764599958
6366e094fc13ae5ab50002cc,Ahorros,327258183
6366e094fc13ae5ab50002cd,Ahorros,471065755
6366e094fc13ae5ab50002ce,Ahorros,997870692
6366e094fc13ae5ab50002cf,Ahorros,698336280
6366e094fc13ae5ab50002d0,Ahorros,56802181
6366e094fc13ae5ab50002d1,Corriente,898555900
6366e094fc13ae5ab50002d2,Corriente,463305245
6366e094fc13ae5ab50002d3,Ahorros,655107711
6366e094fc13ae5ab50002d4,Corriente,926801509
6366e094fc13ae5ab50002d5,Ahorros,18328954
6366e094fc13ae5ab50002d6,Ahorros,416298826
6366e094fc13ae5ab50002d7,Ahorros,875193860
6366e094fc13ae5ab50002d8,Ahorros,449978182
6366e094fc13ae5ab50002d9,Ahorros,613125820
6366e094fc13ae5ab50002da,Ahorros,850664689
6366e094fc13ae5ab50002db,Corriente,245069675
6366e094fc13ae5ab50002dc,Corriente,783108547
6366e094fc13ae5ab50002dd,Corriente,780063439
6366e094fc13ae5ab50002de,Ahorros,586745869
6366e094fc13ae5ab50002df,Ahorros,968628073
6366e094fc13ae5ab50002e0,Ahorros,849829551
6366e094fc13ae5ab50002e1,Corriente,746806064
6366e094fc13ae5ab50002e2,Corriente,749933507
6366e094fc13ae5ab50002e3,Ahorros,946918464
6366e094fc13ae5ab50002e4,Ahorros,238242638
6366e094fc13ae5ab50002e5,Ahorros,594561273
6366e094fc13ae5ab50002e6,Ahorros,885163
6366e094fc13ae5ab50002e7,Ahorros,751470437
6366e094fc13ae5ab50002e8,Corriente,420037829
6366e094fc13ae5ab50002e9,Corriente,315863050
6366e094fc13ae5ab50002ea,Corriente,434302568
6366e094fc13ae5ab50002eb,Corriente,595239608
6366e094fc13ae5ab50002ec,Corriente,571385189
6366e094fc13ae5ab50002ed,Corriente,234472701
6366e094fc13ae5ab50002ee,Ahorros,260670564
6366e094fc13ae5ab50002ef,Ahorros,482454945
6366e094fc13ae5ab50002f0,Ahorros,300981525
6366e094fc13ae5ab50002f1,Corriente,167963602
6366e094fc13ae5ab50002f2,Ahorros,4017162
6366e094fc13ae5ab50002f3,Corriente,721855047
6366e094fc13ae5ab50002f4,Ahorros,804078110
6366e094fc13ae5ab50002f5,Corriente,247294186
6366e094fc13ae5ab50002f6,Ahorros,680743587
6366e094fc13ae5ab50002f7,Ahorros,980732638
6366e094fc13ae5ab50002f8,Ahorros,706823675
6366e094fc13ae5ab50002f9,Corriente,742017414
6366e094fc13ae5ab50002fa,Corriente,408756520
6366e094fc13ae5ab50002fb,Corriente,781620138
6366e094fc13ae5ab50002fc,Ahorros,90608779
6366e094fc13ae5ab50002fd,Ahorros,682769240
6366e094fc13ae5ab50002fe,Ahorros,237548825
6366e094fc13ae5ab50002ff,Corriente,985667133
6366e094fc13ae5ab5000300,Ahorros,182147934
6366e094fc13ae5ab5000301,Ahorros,635815568
6366e094fc13ae5ab5000302,Corriente,441526968
6366e094fc13ae5ab5000303,Ahorros,914647890
6366e094fc13ae5ab5000304,Corriente,614583142
6366e094fc13ae5ab5000305,Corriente,842150495
6366e094fc13ae5ab5000306,Ahorros,859058314
6366e094fc13ae5ab5000307,Corriente,784305
6366e094fc13ae5ab5000308,Corriente,147827597
6366e094fc13ae5ab5000309,Corriente,652475607
6366e094fc13ae5ab500030a,Ahorros,726463475
6366e094fc13ae5ab500030b,Corriente,666374334
6366e094fc13ae5ab500030c,Ahorros,658844630
6366e094fc13ae5ab500030d,Ahorros,710072513
6366e094fc13ae5ab500030e,Corriente,453315364
6366e094fc13ae5ab500030f,Corriente,10030269
6366e094fc13ae5ab5000310,Ahorros,27920564
6366e094fc13ae5ab5000311,Corriente,297363011
6366e094fc13ae5ab5000312,Corriente,49213662
6366e094fc13ae5ab5000313,Corriente,545989635
6366e094fc13ae5ab5000314,Corriente,490995263
6366e094fc13ae5ab5000315,Corriente,435604338
6366e094fc13ae5ab5000316,Ahorros,699972213
6366e094fc13ae5ab5000317,Ahorros,229618214
6366e094fc13ae5ab5000318,Ahorros,614021113
6366e094fc13ae5ab5000319,Corriente,993452739
6366e094fc13ae5ab500031a,Ahorros,551694594
6366e094fc13ae5ab500031b,Ahorros,680270909
6366e094fc13ae5ab500031c,Ahorros,575434952
6366e094fc13ae5ab500031d,Corriente,426512065
6366e094fc13ae5ab500031e,Ahorros,279880207
6366e094fc13ae5ab500031f,Corriente,380423989
6366e094fc13ae5ab5000320,Ahorros,196945509
6366e094fc13ae5ab5000321,Corriente,718030
6366e094fc13ae5ab5000322,Ahorros,311993275
6366e094fc13ae5ab5000323,Corriente,150600270
6366e094fc13ae5ab5000324,Corriente,12190496
6366e094fc13ae5ab5000325,Corriente,203385291
6366e094fc13ae5ab5000326,Corriente,993173094
6366e094fc13ae5ab5000327,Corriente,912048970
6366e094fc13ae5ab5000328,Corriente,719879822
6366e094fc13ae5ab5000329,Corriente,264689065
6366e094fc13ae5ab500032a,Corriente,941358919
6366e094fc13ae5ab500032b,Corriente,645421428
6366e094fc13ae5ab500032c,Ahorros,69751745
6366e094fc13ae5ab500032d,Corriente,551775175
6366e094fc13ae5ab500032e,Ahorros,118224637
6366e094fc13ae5ab500032f,Corriente,263293605
6366e094fc13ae5ab5000330,Ahorros,873159244
6366e094fc13ae5ab5000331,Ahorros,338129728
6366e094fc13ae5ab5000332,Corriente,449492373
6366e094fc13ae5ab5000333,Ahorros,435931614
6366e094fc13ae5ab5000334,Ahorros,259551577
6366e094fc13ae5ab5000335,Ahorros,945354344
6366e094fc13ae5ab5000336,Corriente,384724542
6366e094fc13ae5ab5000337,Corriente,952324184
6366e094fc13ae5ab5000338,Ahorros,954643774
6366e094fc13ae5ab5000339,Ahorros,18193669
6366e094fc13ae5ab500033a,Corriente,825742218
6366e094fc13ae5ab500033b,Corriente,70976390
6366e094fc13ae5ab500033c,Corriente,879577868
6366e094fc13ae5ab500033d,Ahorros,591264721
6366e094fc13ae5ab500033e,Corriente,914827505
6366e094fc13ae5ab500033f,Corriente,285775487
6366e094fc13ae5ab5000340,Ahorros,430715338
6366e094fc13ae5ab5000341,Ahorros,595993469
6366e094fc13ae5ab5000342,Corriente,138477099
6366e094fc13ae5ab5000343,Ahorros,739948075
6366e094fc13ae5ab5000344,Ahorros,768846432
6366e094fc13ae5ab5000345,Corriente,455146641
6366e094fc13ae5ab5000346,Corriente,222093803
6366e094fc13ae5ab5000347,Ahorros,350728725
6366e094fc13ae5ab5000348,Ahorros,765411567
6366e094fc13ae5ab5000349,Corriente,676295645
6366e094fc13ae5ab500034a,Corriente,167144244
6366e094fc13ae5ab500034b,Corriente,707883974
6366e094fc13ae5ab500034c,Corriente,307674717
6366e094fc13ae5ab500034d,Ahorros,861649934
6366e094fc13ae5ab500034e,Ahorros,144213466
6366e094fc13ae5ab500034f,Ahorros,472682144
6366e094fc13ae5ab5000350,Corriente,687059738
6366e094fc13ae5ab5000351,Corriente,235357340
6366e094fc13ae5ab5000352,Ahorros,163112049
6366e094fc13ae5ab5000353,Ahorros,82857857
6366e094fc13ae5ab5000354,Ahorros,389583126
6366e094fc13ae5ab5000355,Ahorros,635602412
6366e094fc13ae5ab5000356,Ahorros,582772520
6366e094fc13ae5ab5000357,Ahorros,231671003
6366e094fc13ae5ab5000358,Corriente,738724395
6366e094fc13ae5ab5000359,Corriente,72432554
6366e094fc13ae5ab500035a,Ahorros,372288926
6366e094fc13ae5ab500035b,Ahorros,598817174
6366e094fc13ae5ab500035c,Corriente,726649731
6366e094fc13ae5ab500035d,Corriente,995161600
6366e094fc13ae5ab500035e,Corriente,190272326
6366e094fc13ae5ab500035f,Corriente,508077505
6366e094fc13ae5ab5000360,Corriente,88743494
6366e094fc13ae5ab5000361,Corriente,464646915
6366e094fc13ae5ab5000362,Corriente,107183870
6366e094fc13ae5ab5000363,Corriente,761472913
6366e094fc13ae5ab5000364,Corriente,82243709
6366e094fc13ae5ab5000365,Corriente,990521195
6366e094fc13ae5ab5000366,Ahorros,80526439
6366e094fc13ae5ab5000367,Corriente,92028729
6366e094fc13ae5ab5000368,Corriente,84430880
6366e094fc13ae5ab5000369,Corriente,707260347
6366e094fc13ae5ab500036a,Corriente,5713621
6366e094fc13ae5ab500036b,Corriente,258308165
6366e094fc13ae5ab500036c,Ahorros,198726183
6366e094fc13ae5ab500036d,Ahorros,50479989
6366e094fc13ae5ab500036e,Corriente,511201179
6366e094fc13ae5ab500036f,Corriente,392998590
6366e094fc13ae5ab5000370,Ahorros,758984688
6366e094fc13ae5ab5000371,Corriente,313172139
6366e094fc13ae5ab5000372,Corriente,969584706
6366e094fc13ae5ab5000373,Corriente,134785124
6366e094fc13ae5ab5000374,Ahorros,945170817
6366e094fc13ae5ab5000375,Ahorros,157543590
6366e094fc13ae5ab5000376,Corriente,511521402
6366e094fc13ae5ab5000377,Ahorros,436235778
6366e094fc13ae5ab5000378,Ahorros,572236962
6366e094fc13ae5ab5000379,Corriente,569283923
6366e094fc13ae5ab500037a,Ahorros,739623986
6366e094fc13ae5ab500037b,Ahorros,991020134
6366e094fc13ae5ab500037c,Corriente,668313189
6366e094fc13ae5ab500037d,Corriente,80715036
6366e094fc13ae5ab500037e,Ahorros,869659098
6366e094fc13ae5ab500037f,Ahorros,234829481
6366e094fc13ae5ab5000380,Corriente,228603006
6366e094fc13ae5ab5000381,Corriente,71239274
6366e094fc13ae5ab5000382,Ahorros,63905763
6366e094fc13ae5ab5000383,Corriente,889124800
6366e094fc13ae5ab5000384,Ahorros,936782185
6366e094fc13ae5ab5000385,Corriente,307401019
6366e094fc13ae5ab5000386,Corriente,934834226
6366e094fc13ae5ab5000387,Ahorros,408827253
6366e094fc13ae5ab5000388,Ahorros,503432160
6366e094fc13ae5ab5000389,Ahorros,369790109
6366e094fc13ae5ab500038a,Ahorros,559725449
6366e094fc13ae5ab500038b,Corriente,125312332
6366e094fc13ae5ab500038c,Ahorros,743775615
6366e094fc13ae5ab500038d,Ahorros,696390561
6366e094fc13ae5ab500038e,Ahorros,59533768
6366e094fc13ae5ab500038f,Corriente,170959439
6366e094fc13ae5ab5000390,Ahorros,559260390
6366e094fc13ae5ab5000391,Corriente,148406025
6366e094fc13ae5ab5000392,Ahorros,988978815
6366e094fc13ae5ab5000393,Corriente,907826831
6366e094fc13ae5ab5000394,Ahorros,813967723
6366e094fc13ae5ab5000395,Corriente,356331382
6366e094fc13ae5ab5000396,Corriente,309829669
6366e094fc13ae5ab5000397,Corriente,841149512
6366e094fc13ae5ab5000398,Corriente,191377133
6366e094fc13ae5ab5000399,Corriente,888637367
6366e094fc13ae5ab500039a,Ahorros,588573070
6366e094fc13ae5ab500039b,Ahorros,534533664
6366e094fc13ae5ab500039c,Ahorros,431122948
6366e094fc13ae5ab500039d,Corriente,573139128
6366e094fc13ae5ab500039e,Ahorros,330703678
6366e094fc13ae5ab500039f,Corriente,555597361
6366e094fc13ae5ab50003a0,Corriente,296918649
6366e094fc13ae5ab50003a1,Ahorros,312022497
6366e094fc13ae5ab50003a2,Corriente,568454779
6366e094fc13ae5ab50003a3,Corriente,312918106
6366e094fc13ae5ab50003a4,Corriente,828905535
6366e094fc13ae5ab50003a5,Ahorros,761667594
6366e094fc13ae5ab50003a6,Corriente,622676846
6366e094fc13ae5ab50003a7,Corriente,632449866
6366e094fc13ae5ab50003a8,Corriente,767671973
6366e094fc13ae5ab50003a9,Corriente,168891307
6366e094fc13ae5ab50003aa,Corriente,337814518
6366e094fc13ae5ab50003ab,Ahorros,848508099
6366e094fc13ae5ab50003ac,Corriente,999895213
6366e094fc13ae5ab50003ad,Ahorros,252210428
6366e094fc13ae5ab50003ae,Ahorros,226295070
6366e094fc13ae5ab50003af,Corriente,227744719
6366e094fc13ae5ab50003b0,Corriente,229056401
6366e094fc13ae5ab50003b1,Ahorros,408785851
6366e094fc13ae5ab50003b2,Ahorros,122272649
6366e094fc13ae5ab50003b3,Ahorros,149439281
6366e094fc13ae5ab50003b4,Corriente,290654516
6366e094fc13ae5ab50003b5,Corriente,163096017
6366e094fc13ae5ab50003b6,Corriente,567362668
6366e094fc13ae5ab50003b7,Corriente,733274184
6366e094fc13ae5ab50003b8,Corriente,709907297
6366e094fc13ae5ab50003b9,Ahorros,711089938
6366e094fc13ae5ab50003ba,Corriente,633097696
6366e094fc13ae5ab50003bb,Corriente,610551138
6366e094fc13ae5ab50003bc,Ahorros,175574158
6366e094fc13ae5ab50003bd,Ahorros,717790810
6366e094fc13ae5ab50003be,Ahorros,541455589
6366e094fc13ae5ab50003bf,Corriente,310177928
6366e094fc13ae5ab50003c0,Ahorros,256853767
6366e094fc13ae5ab50003c1,Ahorros,785893452
6366e094fc13ae5ab50003c2,Ahorros,950433616
6366e094fc13ae5ab50003c3,Corriente,909517689
6366e094fc13ae5ab50003c4,Ahorros,894660125
6366e094fc13ae5ab50003c5,Corriente,501650277
6366e094fc13ae5ab50003c6,Corriente,500739039
6366e094fc13ae5ab50003c7,Corriente,44750533
6366e094fc13ae5ab50003c8,Ahorros,299801706
6366e094fc13ae5ab50003c9,Corriente,601371010
6366e094fc13ae5ab50003ca,Ahorros,881011937
6366e094fc13ae5ab50003cb,Corriente,374526711
6366e094fc13ae5ab50003cc,Corriente,121187770
6366e094fc13ae5ab50003cd,Ahorros,939262095
6366e094fc13ae5ab50003ce,Ahorros,547722052
6366e094fc13ae5ab50003cf,Corriente,901046529
6366e094fc13ae5ab50003d0,Ahorros,384681195
6366e094fc13ae5ab50003d1,Corriente,590669604
6366e094fc13ae5ab50003d2,Corriente,18475357
6366e094fc13ae5ab50003d3,Ahorros,258694572
6366e094fc13ae5ab50003d4,Ahorros,899572387
6366e094fc13ae5ab50003d5,Corriente,679003329
6366e094fc13ae5ab50003d6,Corriente,556092151
6366e094fc13ae5ab50003d7,Ahorros,299023835
6366e094fc13ae5ab50003d8,Corriente,847729447
6366e094fc13ae5ab50003d9,Ahorros,119927674
6366e094fc13ae5ab50003da,Ahorros,16522256
6366e094fc13ae5ab50003db,Corriente,900673406
6366e094fc13ae5ab50003dc,Ahorros,516001199
6366e094fc13ae5ab50003dd,Ahorros,967509214
6366e094fc13ae5ab50003de,Ahorros,936446432
6366e094fc13ae5ab50003df,Corriente,149591926
6366e094fc13ae5ab50003e0,Ahorros,165257937
6366e094fc13ae5ab50003e1,Ahorros,659842083
6366e094fc13ae5ab50003e2,Ahorros,635420223
6366e094fc13ae5ab50003e3,Corriente,506838718
6366e094fc13ae5ab50003e4,Ahorros,622496194
6366e094fc13ae5ab50003e5,Ahorros,111542689
6366e094fc13ae5ab50003e6,Corriente,640776016
6366e094fc13ae5ab50003e7,Ahorros,903564717
6366e094fc13ae5ab50003e8,Ahorros,492555326
6366e094fc13ae5ab50003e9,Ahorros,459079880
6366e094fc13ae5ab50003ea,Ahorros,808696303
6366e094fc13ae5ab50003eb,Corriente,111192269
6366e094fc13ae5ab50003ec,Corriente,124481912
6366e094fc13ae5ab50003ed,Corriente,930959295
6366e094fc13ae5ab50003ee,Corriente,81385203
6366e094fc13ae5ab50003ef,Ahorros,186967615
6366e094fc13ae5ab50003f0,Ahorros,852904853
6366e094fc13ae5ab50003f1,Corriente,615999735
6366e094fc13ae5ab50003f2,Ahorros,597866369
6366e094fc13ae5ab50003f3,Ahorros,842321731
6366e094fc13ae5ab50003f4,Corriente,347562022
6366e094fc13ae5ab50003f5,Ahorros,863736157
6366e094fc13ae5ab50003f6,Corriente,594316815
6366e094fc13ae5ab50003f7,Ahorros,905992651
6366e094fc13ae5ab50003f8,Corriente,371821061
6366e094fc13ae5ab50003f9,Ahorros,382358493
6366e094fc13ae5ab50003fa,Ahorros,64114260
6366e094fc13ae5ab50003fb,Corriente,89966118
6366e094fc13ae5ab50003fc,Ahorros,559547609
6366e094fc13ae5ab50003fd,Ahorros,243401052
6366e094fc13ae5ab50003fe,Ahorros,698088044
6366e094fc13ae5ab50003ff,Ahorros,13279830
6366e094fc13ae5ab5000400,Corriente,268002124
6366e094fc13ae5ab5000401,Corriente,463618327
6366e094fc13ae5ab5000402,Corriente,884013358
6366e094fc13ae5ab5000403,Ahorros,818058006
6366e094fc13ae5ab5000404,Corriente,322399911
6366e094fc13ae5ab5000405,Corriente,980241936
6366e094fc13ae5ab5000406,Ahorros,190312960
6366e094fc13ae5ab5000407,Ahorros,240334891
6366e094fc13ae5ab5000408,Corriente,290009669
6366e094fc13ae5ab5000409,Corriente,525512421
6366e094fc13ae5ab500040a,Corriente,656420363
6366e094fc13ae5ab500040b,Ahorros,712094391
6366e094fc13ae5ab500040c,Ahorros,712767302
6366e094fc13ae5ab500040d,Ahorros,86859565
6366e094fc13ae5ab500040e,Ahorros,626828104
6366e094fc13ae5ab500040f,Corriente,499227546
6366e094fc13ae5ab5000410,Corriente,55590098
6366e094fc13ae5ab5000411,Corriente,687341601
6366e094fc13ae5ab5000412,Ahorros,680111731
6366e094fc13ae5ab5000413,Corriente,531055143
6366e094fc13ae5ab5000414,Corriente,98229033
6366e094fc13ae5ab5000415,Corriente,915449869
6366e094fc13ae5ab5000416,Ahorros,666515247
6366e094fc13ae5ab5000417,Corriente,247136577
6366e094fc13ae5ab5000418,Corriente,259809683
6366e094fc13ae5ab5000419,Ahorros,500411862
6366e094fc13ae5ab500041a,Corriente,666716241
6366e094fc13ae5ab500041b,Corriente,738792796
6366e094fc13ae5ab500041c,Corriente,418793100
6366e094fc13ae5ab500041d,Corriente,7156423
6366e094fc13ae5ab500041e,Corriente,412584730
6366e094fc13ae5ab500041f,Ahorros,150312056
6366e094fc13ae5ab5000420,Corriente,303751920
6366e094fc13ae5ab5000421,Corriente,149292975
6366e094fc13ae5ab5000422,Ahorros,412923685
6366e094fc13ae5ab5000423,Corriente,524667968
6366e094fc13ae5ab5000424,Ahorros,936149724
6366e094fc13ae5ab5000425,Corriente,396921412
6366e094fc13ae5ab5000426,Ahorros,788177981
6366e094fc13ae5ab5000427,Corriente,368360067
6366e094fc13ae5ab5000428,Corriente,704963398
6366e094fc13ae5ab5000429,Corriente,899568233
6366e094fc13ae5ab500042a,Ahorros,431941959
6366e094fc13ae5ab500042b,Ahorros,373162939
6366e094fc13ae5ab500042c,Corriente,994908189
6366e094fc13ae5ab500042d,Ahorros,514071193
6366e094fc13ae5ab500042e,Corriente,211128851
6366e094fc13ae5ab500042f,Ahorros,379695713
6366e094fc13ae5ab5000430,Ahorros,443099863
6366e094fc13ae5ab5000431,Ahorros,456712785
6366e094fc13ae5ab5000432,Ahorros,151849756
6366e094fc13ae5ab5000433,Corriente,911081618
6366e094fc13ae5ab5000434,Corriente,869269030
6366e094fc13ae5ab5000435,Corriente,767104154
6366e094fc13ae5ab5000436,Ahorros,257739681
6366e094fc13ae5ab5000437,Corriente,669812270
6366e094fc13ae5ab5000438,Ahorros,995849276
6366e094fc13ae5ab5000439,Ahorros,452994060
6366e094fc13ae5ab500043a,Corriente,447254144
6366e094fc13ae5ab500043b,Ahorros,924063075
6366e094fc13ae5ab500043c,Ahorros,148072470
6366e094fc13ae5ab500043d,Ahorros,342652310
6366e094fc13ae5ab500043e,Ahorros,209859348
6366e094fc13ae5ab500043f,Corriente,986767978
6366e094fc13ae5ab5000440,Ahorros,868328186
6366e094fc13ae5ab5000441,Ahorros,553277401
6366e094fc13ae5ab5000442,Ahorros,799596139
6366e094fc13ae5ab5000443,Ahorros,511268977
6366e094fc13ae5ab5000444,Corriente,459475354
6366e094fc13ae5ab5000445,Corriente,93582340
6366e094fc13ae5ab5000446,Corriente,758994624
6366e094fc13ae5ab5000447,Corriente,750708548
6366e094fc13ae5ab5000448,Corriente,62467733
6366e094fc13ae5ab5000449,Ahorros,187152097
6366e094fc13ae5ab500044a,Corriente,449122596
6366e094fc13ae5ab500044b,Ahorros,410346252
6366e094fc13ae5ab500044c,Corriente,706581174
6366e094fc13ae5ab500044d,Ahorros,470106254
6366e094fc13ae5ab500044e,Ahorros,613137124
6366e094fc13ae5ab500044f,Ahorros,554061076
6366e094fc13ae5ab5000450,Ahorros,318567066
6366e094fc13ae5ab5000451,Corriente,439152560
6366e094fc13ae5ab5000452,Ahorros,937689817
6366e094fc13ae5ab5000453,Corriente,966209976
6366e094fc13ae5ab5000454,Corriente,561912305
6366e094fc13ae5ab5000455,Corriente,25051193
6366e094fc13ae5ab5000456,Corriente,136771554
6366e094fc13ae5ab5000457,Corriente,661400434
6366e094fc13ae5ab5000458,Ahorros,618638758
6366e094fc13ae5ab5000459,Corriente,95849839
6366e094fc13ae5ab500045a,Ahorros,774809393
6366e094fc13ae5ab500045b,Corriente,439798470
6366e094fc13ae5ab500045c,Ahorros,199529465
6366e094fc13ae5ab500045d,Ahorros,602551777
6366e094fc13ae5ab500045e,Ahorros,592283730
6366e094fc13ae5ab500045f,Corriente,348050373
6366e094fc13ae5ab5000460,Corriente,331627569
6366e094fc13ae5ab5000461,Ahorros,152609840
6366e094fc13ae5ab5000462,Corriente,427960531
6366e094fc13ae5ab5000463,Corriente,430147433
6366e094fc13ae5ab5000464,Ahorros,164891201
6366e094fc13ae5ab5000465,Ahorros,571537965
6366e094fc13ae5ab5000466,Corriente,481260217
6366e094fc13ae5ab5000467,Ahorros,286534489
6366e094fc13ae5ab5000468,Ahorros,785049217
6366e094fc13ae5ab5000469,Ahorros,20439024
6366e094fc13ae5ab500046a,Corriente,299212696
6366e094fc13ae5ab500046b,Ahorros,467199367
6366e094fc13ae5ab500046c,Ahorros,842343233
6366e094fc13ae5ab500046d,Corriente,66189464
6366e094fc13ae5ab500046e,Ahorros,451205349
6366e094fc13ae5ab500046f,Ahorros,541282729
6366e094fc13ae5ab5000470,Corriente,180394165
6366e094fc13ae5ab5000471,Corriente,838616795
6366e094fc13ae5ab5000472,Ahorros,800722113
6366e094fc13ae5ab5000473,Corriente,561511498
6366e094fc13ae5ab5000474,Corriente,915054150
6366e094fc13ae5ab5000475,Ahorros,730638640
6366e094fc13ae5ab5000476,Ahorros,403418264
6366e094fc13ae5ab5000477,Corriente,744691757
6366e094fc13ae5ab5000478,Ahorros,763453831
6366e094fc13ae5ab5000479,Corriente,243765872
6366e094fc13ae5ab500047a,Corriente,511403371
6366e094fc13ae5ab500047b,Corriente,801759877
6366e094fc13ae5ab500047c,Ahorros,843541141
6366e094fc13ae5ab500047d,Corriente,349738844
6366e094fc13ae5ab500047e,Corriente,674114700
6366e094fc13ae5ab500047f,Ahorros,146948206
6366e094fc13ae5ab5000480,Corriente,952054975
6366e094fc13ae5ab5000481,Ahorros,933484848
6366e094fc13ae5ab5000482,Corriente,862429783
6366e094fc13ae5ab5000483,Ahorros,478723725
6366e094fc13ae5ab5000484,Ahorros,723928102
6366e094fc13ae5ab5000485,Ahorros,566538298
6366e094fc13ae5ab5000486,Ahorros,213143185
6366e094fc13ae5ab5000487,Corriente,577196644
6366e094fc13ae5ab5000488,Ahorros,433227207
6366e094fc13ae5ab5000489,Corriente,530843544
6366e094fc13ae5ab500048a,Corriente,497309756
6366e094fc13ae5ab500048b,Ahorros,401905245
6366e094fc13ae5ab500048c,Corriente,63297754
6366e094fc13ae5ab500048d,Ahorros,221829687
6366e094fc13ae5ab500048e,Corriente,147806209
6366e094fc13ae5ab500048f,Ahorros,292474974
6366e094fc13ae5ab5000490,Ahorros,263282711
6366e094fc13ae5ab5000491,Corriente,439489218
6366e094fc13ae5ab5000492,Corriente,851585482
6366e094fc13ae5ab5000493,Corriente,803437532
6366e094fc13ae5ab5000494,Ahorros,12253550
6366e094fc13ae5ab5000495,Corriente,191005379
6366e094fc13ae5ab5000496,Corriente,635980920
6366e094fc13ae5ab5000497,Corriente,59617385
6366e094fc13ae5ab5000498,Corriente,352119642
6366e094fc13ae5ab5000499,Ahorros,647920154
6366e094fc13ae5ab500049a,Ahorros,546254477
6366e094fc13ae5ab500049b,Corriente,72790026
6366e094fc13ae5ab500049c,Corriente,213893174
6366e094fc13ae5ab500049d,Corriente,913526564
6366e094fc13ae5ab500049e,Corriente,411014603
6366e094fc13ae5ab500049f,Corriente,869472103
6366e094fc13ae5ab50004a0,Ahorros,574321831
6366e094fc13ae5ab50004a1,Corriente,291476119
6366e094fc13ae5ab50004a2,Ahorros,99164563
6366e094fc13ae5ab50004a3,Corriente,671010172
6366e094fc13ae5ab50004a4,Ahorros,335095233
6366e094fc13ae5ab50004a5,Ahorros,354053444
6366e094fc13ae5ab50004a6,Corriente,75604049
6366e094fc13ae5ab50004a7,Ahorros,60980721
6366e094fc13ae5ab50004a8,Corriente,917351720
6366e094fc13ae5ab50004a9,Corriente,49322900
